address,currency,price,expenses,size,bedrooms,bathrooms,listing_url,website,url,description,timestamp
"Av Congreso al 1800
                ",USD,3700,1100000,140,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17755990,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Torre congreso 1810 - alquiler más gastos
piso muy alto en torre con excelente luz y vista. Living comedor. 3 dormitorios. 1 en suite con vestidor. 2 baños completos. Toilette. Cocina con office. Lavadero y dependencia. 2 cocheras fijas. Vigilancia 24hs. Pileta cubierta, pileta descubierta, gimnasio, sum, jardín y juegos para niños.

Cucicba n3444 - cmcpsi n5998",2025-08-03T15:03:57.053725
"Avenida de los Incas 3700
                ",USD,8000,N/A,377,4,3,https://www.argenprop.com/casa-en-alquiler-en-belgrano-r-7-ambientes--17756632,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Corredor responsable: marcelo trujillo cpi 6470 / cmcpdjlm 810 - 
contacto: nicolas blanco
casa de 4 ambientes en alquiler en belgrano, buenos aires

esta espectacular casa reciclada a nuevo, ubicada sobre la prestigiosa avenida de los incas en belgrano, combina el encanto clásico con el confort moderno. Con una superficie total de 528 m² (377 m² cubiertos), ofrece un diseño cuidadosamente pensado",2025-08-03T15:03:57.054763
"ARCOS 1900, Piso 7
                ",USD,3000,660000,192,4,3,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-5-ambientes--17757375,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Contrato 2 años
expensas $ 660.000  – abl  $ 200.000 - junio 2025
2 meses de deposito – garantía propietaria caba – seguro.

Piso 7° - 222 mts2 - 5 ambientes + dependencia de servicio en suite + 2 cocheras fijas cubiertas + 2 bauleras grandes. Sin muebles.
3 dormitorios + escritorio o 4° dormitorio (3,00x3,20).
Suite. Ventanal - doble vestidor - baño compartimentado con ducha escocesa - doble",2025-08-03T15:03:57.055842
"ARCOS 2000, Piso 7
                ",$,1800000,573841,100,3,3,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--17757616,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Departamento  en alquiler  | belgrano  - capital federal  |   5 ambientes 

semipiso al contrafrente en torre, muy buen estado, excelente luz y vista abierta, gran ubicación. Con cochera.

Consta de palier semiprivado, hall de entrada, amplio living comedor con salida a balcón terraza al contrafrente, tres dormitorios con placards, dos baños completos, cocina, dependencia y baño de servicio,",2025-08-03T15:03:57.056947
"Cabrera al 4700
                ",USD,3500,N/A,180,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17761227,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Moderno dúplex con acceso independiente y diseño exclusivo.
Gran living comedor apaisado, con ventanales de piso a techo y salida a un balcón aterrazado. Cocina semi integrada, cómoda y funcional, toilette de recepción.
En planta alta, suite principal, dos dormitorios adicionales, uno de ellos habilitado como family room,  práctico escritorio, ideal para trabajo o estudio.
Excelente calidad",2025-08-03T15:03:57.058028
"Manuel Quintana 500, Piso 14
                ",USD,1000,550000,80,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17761248,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Departamento con palier privado, contrafrente amplio y muy luminoso. Balcon de 8 mts corridos. Living/comedor con chimenea . Dos cuartos. Dos baños (1 ducha/1 bañadera). Cocina amplia. Espacio para lavarropa /heladera/lavajilla. Dependencia y baño de servicio. Losa radiante. Entrada principal y de servicio. Aire acondicionado en living, comedor, cuartos. Ventilador de techo en cocina y cuarto de",2025-08-03T15:03:57.059122
"Arenales  al 2200
                ",USD,1200,500000,130,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17761544,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Amplio 4 ambientes con balcón en pleno recoleta  arenales y uriburu 

ubicado en una de las zonas más buscadas de recoleta, este departamento ofrece una combinación ideal de espacios generosos, luz natural y potencial para actualizar.

4 ambientes + dependencia con baño
2 baños completos
cocina independiente
balcón al frente con vista abierta
lavadero y espacio de guardado
buena circulación de",2025-08-03T15:03:57.060196
"Mariscal Castilla 3000
                ",USD,18000,N/A,500,5,7,https://www.argenprop.com/casa-en-alquiler-en-palermo-chico-8-ambientes--17762640,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Mariscal castilla al 3000 casa en barrio parque - esta exclusiva propiedad de 500 metros cuadrados está ubicada en palermo chico, uno de los barrios más importantes y cotizados de buenos aires. Se trata de un edificio francés de 3 plantas. Al ingresar se encuentra con un una cálida recepción que posee escalera y un moderno ascensor que lo conduce al living comedor muy luminoso y muy bien decorado",2025-08-03T15:03:57.061255
"MOLDES 1100, Piso 5
                ",$,930000,250000,70,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17762812,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Excelente semipiso 4 ambientes ubicado a 3 cuadras av cabildo y metrobus, clínica zabala y próximo estación ferrocarril colegiales y subte d. El departamento es super luminoso y silencioso, orientación este, ubicado al contrafrente con vista a pulmón de manzana, esta muy bien distribuido, amplio living comedor con acceso a balcón corrido, toilette y baño completo, tres dormitorios con placard (dos",2025-08-03T15:03:57.062334
"Mariscal Castilla 3000
                ",USD,11000,N/A,500,4,8,https://www.argenprop.com/casa-en-alquiler-en-palermo-5-ambientes--17765717,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Exclusiva casa en alquiler temporario en barrio parque 
cuenta con 4 dormitorios en suite 
dependencia de servicio

información adicional:

aire acondicionado

luminosidad: muy luminoso

ambientes:
cuarto de juegos  
toilette

otros servicios: amueblado, aire acondicionado, sauna, alarma",2025-08-03T15:03:57.063352
"Esmeralda 1300
                ",USD,1400,N/A,70,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17765812,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Muy buen estado ubicado en zona residencial turística cerca de plaza san martín cancillería calle srroyo florida museos de arte y galerías múltiples transportes tren subtes colectivo se puede caminar hasta recoleta 15 cuadras vigilancia 24 hs

información adicional:

aire acondicionado

otros servicios: amueblado, aire acondicionado",2025-08-03T15:03:57.064374
"Salguero 2100
                ",USD,2500,N/A,75,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17765838,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-20,"Amplio, luminoso y espacioso apartamento ideal para familias en palermo, el mejor barrio de buenos aires.

Información adicional:

aire acondicionado

otros servicios: amueblado, aire acondicionado",2025-08-03T15:03:57.065409
"Talcahuano 1200
                ",USD,4000,N/A,700,8,5,https://www.argenprop.com/casa-en-alquiler-en-recoleta-9-ambientes--17765849,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Hermosa casa antigua estilo francés, ubicada en el barrio de recoleta, con acceso a todos los medios de transporte y cercanía a numerosos puntos de interés como el teatro colón, el cementero de recoleta, avenida corrientes y el obelisco entre otros. 
La casa esta distribuida en cuatro pisos con terraza y parrilla techada. 
Completamente equipada para 10 personas 
mesa de pool y ping pong. 
Aire",2025-08-03T15:04:04.455442
"Guatemala 4800
                ",USD,1800,N/A,90,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17765863,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Hermoso departamento capacidad maxima 4 personas , no se aceptan menores de edad ni mascota 
es una zona amplia que se compone de enclaves más pequeños, como palermo soho y palermo hollywood, zonas de moda que albergan restaurantes de todo tipo, coctelerías chics y originales tiendas de ropa. El parque tres de febrero es muy popular para hacer pícnics y tiene una rosaleda, un planetario y lagos",2025-08-03T15:04:04.456512
"Scalabrini Ortiz 3000
                ",USD,3500,750000,220,4,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-5-ambientes--17765865,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Hermosa propiedad recientemente renovada, cuenta con 4 dormitorios con 2 hermosos baños modernos (2 con ducha/bañera) y 1 toilette. 
Cálido, familiar y luminoso! Construido en 220 mts2, piso 27 con vista de 360 grados en el corazón de palermo. 
Al ingresar al departamento encontramos un gran living, un comedor separado, una cocina completamente equipada (horno eléctrico, microondas y todos los",2025-08-03T15:04:04.457587
"Presidente Roberto M Ortiz 1900
                ",USD,2900,N/A,105,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17765872,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Expensas: incluidas en el alquiler 
 cable: incluido en el alquiler 

inmejorable zona 
edificio sobre un pasaje con salida a la plaza 
entre av. Alvear y av. Quintana 
rodeado de parques, plazas, tiendas, cafes, cines, shoppings y restaurantes . 
Frente a la iglesia del pilar y centro cultural recoleta 

caracteristicas depto 
 superficie total: 115 m2 
 superficie cubierta: 105 m2 
*. 1er piso",2025-08-03T15:04:04.458666
"Blanco Encalada 2500
                ",USD,1450,N/A,75,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17765891,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Incluye expensas, los servicios e impuestos aparte. 
Hermoso departamento amplio, cómodo y muy luminoso, ubicado en la zona más céntrica de belgrano. Depto amueblado, c/balcón, excelente ubicación 
amplio 70mt2. Hasta 5 personas. Super luminoso, ventanas en todos los ambientes. Muy cómodo. 
Ubicación: belgrano, a 400mts de cabildo y juramento, a 5min del barrio chino y hospital fleni, a 10min de",2025-08-03T15:04:04.459806
"Cabildo 500
                ",USD,1800,190000,80,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17765903,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Moderno departamento sobre la avenida cabildo ofrece un balcón con vistas increíbles, un espacio de trabajo para teletrabajo y todas las comodidades del hogar: 
wi-fi de alta velocidad, smart tv 4k de 55 y cocina completamente equipada. Ideal para familias, amigos o viajeros solos.

Información adicional:

aire acondicionado

calefaccion

luminosidad: muy luminoso

otros servicios: amueblado, aire",2025-08-03T15:04:04.460965
"Uruguay 800
                ",USD,2300,450000,95,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17765918,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Elegante departamento de 100 metros cuadrados. 
Totalmente restaurado en abril de 2025 para alojar cómodamente a familias de 5 o 6 personas. Inmejorable ubicación en recoleta, en un área muy segura muy cerca de diversos parques (lavalle, libertad, rodríguez peña y vicente lópez), a 300 metros del teatro colón y a pocas cuadras de medios de transporte hacia toda la ciudad. 
Hay tres potentes aires",2025-08-03T15:04:04.462031
"Junin 1000
                ",USD,1100,390000,90,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17765927,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Semipiso en recoleta de 2 dormitorios, con 1 toilette y un baño completo. Posee dependencia de servicio con un tercer baño y lavadero independiente con espacio para lavarropas y freezer. 
Situado en el contrafrente, muy luminoso y silencioso. Los servicios son individuales. 
Excelentemente comunicado con todos los medios de transporte ya que está emplazado a metros de la av. Santa fe. 
Se alquila",2025-08-03T15:04:04.463030
"Avenida Dorrego 2400
                ",USD,2100,550000,89,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-4-ambientes--17765940,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Disponible a partir de julio 2025. Alquiler mínimo 1 año.- 

Se alquila excelente piso de 3 dormitorios y 2 baños en una de las torres más exclusivas de palermo hollywood. 

Características destacadas: 
edificio moderno (5 años de antigüedad) 
amplio y muy luminoso 
cochera incluída 
seguridad 24 hs 

amenities de primer nivel: 
piscina 
sum- salon de usos múliples 
cancha de tenis 
mesa ping pong",2025-08-03T15:04:04.464090
"Julián Álvarez 1300
                ",USD,7900,N/A,200,5,2,https://www.argenprop.com/ph-en-alquiler-en-palermo-viejo-6-ambientes--17765965,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Hermosa casa/ph amueblada, totalmente renovada, con 4 dormitorios, 1 baño completo, un aseo, amplio salón con cocina integrada. Amplia terraza con quincho y segunda cocina. ¡No te la pierdas! Disponible del 1 de julio al 1 de noviembre.

Información adicional:

aire acondicionado

otros servicios: amueblado, aire acondicionado",2025-08-03T15:04:04.465134
"AGUADO 2800, Piso 3
                ",USD,5500,1109070,287,4,5,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--17766810,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Fabuloso departamento con terraza propia y pileta en lo mejor de palermo chico.
Palier privado. 
3° piso: gran recepción de living con chimenea a balcón, comedor y escritorio a balcón. Pisos de parquet. Toilette.
4 dormitorios en suite (master suite con vestidor y salida al balcón del contra frente). 4 baños.
Cocina y comedor diario. Lavadero. 2 dependencias de servicio y baño.
5° piso: playroom",2025-08-03T15:04:04.466228
"Juan Maria Gutierrez 2569 2500
                ",USD,1300,N/A,104,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17768556,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Corredor responsable: martin macagno cucicba 6267 / cmcpdjlm 821 - 
contacto: jorge humberto albornoz
recoleta /barrio norte.
Muy buen departamento estratégicamente ubicado. A 20mts de la plaza emilio mitre (av. Pueyrredón). Centro culturales, colegios, hospitales, centros médicos, varios medios de transportes, shopping, gimnasios, locales gastronómicos,  etc.

- Amplio y luminoso living comedor.",2025-08-03T15:04:04.467327
"Avenida Santa Fe al 3300
                ",$,1200000,250000,88,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17768635,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Excelente departamento ubicado en palermo, a una cuadra del shopping alto palermo. Medios de transporte, subte d estación bulnes, colectivos. Ideal para vivienda y apto profesional. 

Edificio muy buen estado, 2 departamentos por piso. Seguridad nocturna. 

El departamento es un contrafrente, con balcón y vista a pulmón de manzana. Muy luminoso, tranquilo. Se ingresa por un amplio living comedor,",2025-08-03T15:04:04.468436
"Av Córdoba 3600
                ",USD,2300,300000,90,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17768862,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Corredor responsable: marcelo trujillo cpi 6470 / cmcpdjlm 810 - 
contacto: adriana serra
excelente departamento ubicado en  avenida cordoba y bulnes 

segundo piso  con ascenesor 
departamento de categoria amueblado con balcon , patio propio con parrilla
amenities en el ultimo piso 10 , con gymnasio completo con vista abierta .
Pileta con solarium y vista abierta 
salón de usos multiples para mas",2025-08-03T15:04:04.469498
"Av Alvear  al 1300
                ",USD,8000,2800000,378,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-8-ambientes--17768960,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Impactante piso en edificio de estilo francés de gran categoría en el corazón de recoleta, con vista a la plaza carlos pellegrini y embajada de brasil. Gran recepción de doble hall de entrada, living con chimenea, comedor y escritorio, todos divididos con puertas corredizas. Escritorio con biblioteca y boiserie, pisos de parquet de roble de eslavonia. Detalles únicos de construcción. Lleno de luz",2025-08-03T15:04:04.470565
"Uriarte 2200
                ",USD,5000,N/A,172,4,3,https://www.argenprop.com/ph-en-alquiler-en-palermo-5-ambientes--17770056,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Corredor responsable: ariel champanier cucicba 4330 / andrea berré cmcpsi 6763 - 
contacto: leonardo mamud
alquiler departamento  6 amb - palermo

en una de las zonas mas buscadas de buenos aires este ph en 2do piso por escalera apto comercial posee excelentes ambientes bien iluminados  y de techos altos.
Amplia escalera de acceso con una importante area de recepcion de estilo. Un amplia sala",2025-08-03T15:04:04.471635
"Castex al 3300
                ",USD,2400,950000,160,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-4-ambientes--17770975,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Excelente piso en emblematica torre de clorindo testa en la mejor zona de palermo chico, castex y san martin de tours. Con amplia cochera fija y seguridad 24 hs. Consta de living comedor y escritorio. Lindísimo balcon cuadrado al frente semicubierto. Toilette, 3 dormitorios (1 en suite) y otro baño para los otros 2 dormitorios. Cocina office, lavadero, cuarto y baño de servicio. Todo externo",2025-08-03T15:04:04.472714
"Guemes  al 3100
                ",$,900000,250000,80,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17771440,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Alquiler  departamento de 3 ambientes con dependencia y balcón corrido

ubicado al contrafrente, este departamento cuenta con un amplio living comedor con salida al balcón corrido, que también conecta con el dormitorio principal, ambos con buena luminosidad y ventilación, el segundo dormitorio tiene ventanal al mismo balcón y ambos cuentan con placares empotrados. Baño completo y toilette. 
Cocina",2025-08-03T15:04:04.473878
"Avenida Santa Fe 3900
                ",USD,1900,1000000,91,3,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17774951,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Corredor responsable: marcelo trujillo cucicba 6470 / cmcpdjlm 810 - 
contacto: mauro ramírez
el equipo de re/max ofrece en alquiler este cómodo y luminoso departamento en piso completo, con una magnífica vista al jardín botánico.

Se ingresa por el palier privado a un amplio living comedor. Cuenta con 3 dormitorios (uno de ellos en suite), los 3 dormitorios al contrafrente, 3 baños, un toilette",2025-08-03T15:04:04.474955
"Peña 2800
                ",$,1000000,380000,79,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17777229,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-21,"Corredor responsable: uno bienes raices s.R.L. - Nicolás sundblad cpi 7144 / csi 5821 - 
contacto: maria alejandra vilas
alquiler dpto 3 dormitorios y dependencias - balcon a la calle - excelente zona 
peña entre pasaje bollini y austria 
muy buen departamento en alquiler a 5 cuadras de av. Santa fe y a dos de av. Las heras.  Cerca de subte d y h y de varias lineas de colectivos.  Apenas a unas",2025-08-03T15:04:04.476133
"Cuba al 2800
                ",USD,2500,990000,150,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--17778285,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Semipiso de 4 ambientes sobre calle cuba y congreso.
Amplio living comedor.
Toilette de recepción.
Cocina con comedor diario y salida a patio interno.
Sector lavadero.
Dependencia de servicio.
Dormitorio principal en suite con amplios placards y escritorio con salida a un segundo patio.
Dos dormitorios.
Baño completo compartimentado.
Entrada principal y de",2025-08-03T15:04:10.797200
"Agüero 1500
                ",$,1500000,330000,112,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17778995,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Excelente semipiso de 4 ambientes ubicado en el corazón de palermo. Situado en un distinguido edificio en esquina con la calle guemes, excelente ubicación con múltiples opciones de transporte.            

El departamento cuenta con un espacioso living-comedor con salida al balcón, dos habitaciones principales, un escritorio y una dependencia de servicio. La cocina es funcional y de buen tamaño,",2025-08-03T15:04:10.798303
"Av Libertador al 4400 Entre Ortega y Gasset
                ",USD,4500,1800000,255,5,3,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-4-ambientes--17779114,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Disponible desde el 1 de septiembre del 2025
se puede visitar desde ahora
piso de 275 mts de muchisima categoria sobre la avenida libertador , a metros de la cancha de polo
impecable piso en alquiler en av. Libertador esquina ortega y gasset 
avenida de libertador entre ortega y gasset y san benito de palermo
piso 2 
es todo un piso
son 13 pisos, 1 depto por piso
frente y contrafrente
impecable",2025-08-03T15:04:10.799379
"Santa Fe 1300
                ",$,1150000,N/A,100,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--15805289,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Excelente semipiso de 4 ambientes, en clásico edificio sobre avenida santa fe, en pleno corazón de recoleta.
Ubicado al contrafrente, súper luminoso en un cuarto piso, y con doble circulación. Todos los ambientes dan al exterior.

Cuenta con amplio living comedor con pisos de parquet.
Tres amplios dormitorios con excelentes placares y ventanales, pisos de parquet

baño completo con lavatorio,",2025-08-03T15:04:10.800459
"Juncal 1600
                ",$,1390000,350000,91,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17781814,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Corredor responsable: marcelo trujillo cucicba 6470 / cmcpdjlm 810 - 
contacto: fernando campitelli
el equipo re/max alquila este semipiso de cuatro ambientes ubicado en el primer piso al contrafrente, con cochera en recoleta. 

3 dormitorios, un baño completo y uno de los dormitorios cuenta con un toilette. 

Cocina independiente con entrada de servicio,  entre la cocina y el living hay un",2025-08-03T15:04:10.801556
"Uriarte al 1300 PAlta
                ",$,2000000,N/A,120,3,N/A,https://www.argenprop.com/ph-en-alquiler-en-palermo-5-ambientes--17783405,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Gregorio berberian matricula 1298 cucicba
ph al frente en 1o piso con entrada independiente de 4 ambientes y escritorio. Apto profesional y vivienda . Antigua refaccionada, pisos de pinotea y calcareos- aberturas de cedro-  todo electrico
1o piso: 
hall 2 x 3; living 7 x 4 con balcón; toilette; escritorio de 3.80 x 2.40 al frente con balcón; cocina bien equipada de 2.80x2.33; comedor diario",2025-08-03T15:04:10.802694
"Julian Alvarez al 2700
                ",$,895000,260000,72,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--17783973,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Departamento de 3 ambientes + dependencia de servicio en alquiler

requisitos: garantía de caba e ingresos comprobables.
No permite mascotas.
Contrato a 2 años con ajuste trimestral por ipc
 
vremont treus
matricula cucicba 6830 
corredor inmobiliario:  matias treus peciar.

-

-En el cumplimiento de la ley nacional 25.028, ley 22.802 de lealtad comercial.
-Ley 24.240 de defensa al consumidor, las",2025-08-03T15:04:10.803797
"Montevideo y Arenales Piso Alto, Terraza de 30 m2  Alquiler Amoblado,
                ",USD,1600,240000,86,3,2,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17784001,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Alquiler amoblado. Montevideo y arenales. Plaza vicente lópez.

Piso alto con terraza  de uso exclusivo de 30 m2 con parrilla. Super luminoso, todo a nuevo! 

Todos los ambientes al exterior. Aberturas nuevas con vidrio doble. 

Palier privado. Living comedor con balcón corrido.

3 dormitorios. 2 baños. Dependencia de servicio (actualmente es un 4 dormitorio con su baño)

cocina, lavadero. Entrada",2025-08-03T15:04:10.804860
"Montevideo y Arenales Piso Alto, Terraza de 30 m2  Alquiler Amoblado,
                ",USD,1600,240000,86,3,2,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--17784254,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-22,"Alquiler amoblado. Montevideo y arenales. Plaza vicente lópez.

Piso alto con terraza de uso exclusivo de 30 m2 con parrilla. Super luminoso, todo a nuevo!
Todos los ambientes al exterior. Aberturas nuevas con vidrio doble.
Palier privado. Living comedor con balcón corrido.
3 dormitorios. 2 baños. Dependencia de servicio (actualmente es un 4 dormitorio con su baño)
cocina, lavadero. Entrada de",2025-08-03T15:04:10.805934
